gameId,game_datetime,game_length,game_version,puuid,placement,last_round,level,TFT11_Sivir,TFT11_Riven,TFT11_Shen,TFT11_TahmKench,TFT11_Galio,TFT11_Kaisa,TFT11_Sylas,TFT11_Udyr,TFT11_Kayle,TFT11_Caitlyn,TFT11_RekSai,TFT11_Jax,TFT11_Aatrox,TFT11_Kindred,TFT11_Senna,TFT11_Gnar,TFT11_Ornn,TFT11_Azir,TFT11_Janna,TFT11_Soraka,TFT11_Diana,TFT11_Hwei,TFT11_Rakan,TFT11_WuKong,TFT11_Annie,TFT11_Lillia,TFT11_Lissandra,TFT11_Zyra,TFT11_Morgana,TFT11_KhaZix,TFT11_Yone,TFT11_Kayn,TFT11_Neeko,TFT11_Bard,TFT11_Zoe,TFT11_LeeSin,TFT11_Irelia,TFT11_KogMaw,TFT11_Illaoi,TFT11_Yasuo,TFT11_Qiyana,TFT11_Volibear,TFT11_Tristana,TFT11_Ashe,TFT11_Nautilus,TFT11_Yorick,TFT11_Alune,TFT11_Sett,TFT11_Ahri,TFT11_Lux,TFT11_Amumu,TFT11_Syndra,TFT11_FortuneYord,TFT11_Darius,TFT11_Aphelios,TFT11_Thresh,TFT11_ChoGath,TFT11_Malphite,TFT11_Garen,TFT11_Teemo,TFT11_Xayah,Combination
KR_7005715129,1711625551511,2377.452392578125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,7jL5ND1oJ2O45p-uscPqxY0pEBxbQ7N7fRwxuT_Pf4KSHQBlXXa1WEDgwqX8q0zqKDJLD_SyVhwDwA,1,40,9,0,0,2,0,0,0,0,0,0,0,2,0,3,3,2,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_RekSai, TFT11_Aatrox, TFT11_Kindred, TFT11_Senna, TFT11_Gnar, TFT11_Ornn, TFT11_Azir, TFT11_Lillia"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,EuJE7QcgGRHHG3l-kKfhX1Q05Z2GiYZq9m2CzFNY7Nf7XunD8vF4kaE-5sOV1ny9VEnaJImZDtu8Ew,4,34,8,0,0,3,0,0,0,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Jax, TFT11_Aatrox, TFT11_Senna, TFT11_Morgana, TFT11_Illaoi, TFT11_Yorick"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,SBptYnxGA9TM7ig_eRHCGoQcS4fa9kIg_y1HvFG0yD-n-ojMX_pJItR3qG_wuVl0wJ18oNKANKnl5A,6,31,8,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Galio, TFT11_Kayle, TFT11_Soraka, TFT11_Neeko, TFT11_Bard, TFT11_Zoe"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,TCbTjG2FFgq_OTdZpPtFg-1Puwx8u2GLlDCb4LIFN-6mx5QaStxU6yFRBb3WL31bqa5tLEsQMQ8teQ,7,28,8,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"TFT11_TahmKench, TFT11_Kaisa, TFT11_Lillia, TFT11_Neeko, TFT11_Bard, TFT11_KogMaw, TFT11_Nautilus, TFT11_ChoGath"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dmMPPn5VRimw0dLGh2_885MjOe0nWfygW_nFei_g4wrpv9mBC0wPMyM-0JIvUwAT-B19Be_Xex9bFA,1,44,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Rakan, TFT11_WuKong, TFT11_Lissandra, TFT11_Irelia, TFT11_Sett"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,uH8Nj_9RnZ3SO3QE5vp1swO2BHD491rptjiY5IVYmHYhHhygk_ZYwJdJOkYJGtVVTHkOib2Ij-y-7Q,2,44,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Kindred, TFT11_Azir, TFT11_Hwei, TFT11_Lissandra, TFT11_Illaoi, TFT11_Nautilus, TFT11_Sett, TFT11_Amumu"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,tZC-Qf010kIhXKcnzgylRdAVWmP-hIiGnUaL-TvOYAenlckWTZcgLGlRXP01eR1RJl6Z_uauKQNaYA,5,34,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Annie, TFT11_Lillia, TFT11_KogMaw, TFT11_Nautilus, TFT11_Alune"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,kD66FeeVy44ZRgIqldc3XfbFvxu9EK-yAoV1dI3N6tYZN91yS2jWGd9t1WO-5iAg7xDUqhv-myUY_w,3,37,9,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Udyr, TFT11_Lissandra, TFT11_Yone, TFT11_Kayn, TFT11_Illaoi, TFT11_Alune, TFT11_Sett"
KR_7005620928,1711621858575,2550.845947265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,CoanFqfl64VqQDKjOacPrrB1xGXozhudbPpF5GfCcCPrCjVbuC9pR7VGhauFtevbW5HWiCa8j2x-0w,8,27,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Rakan, TFT11_LeeSin, TFT11_Syndra"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,2rkmgKS21QWFzlKDXwIWFhyMpdL9Xd45lTrU5zGz1lRiZteBFdpNhBQHv2ethEj9NzWBDUOFNN0Jtw,5,32,8,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_TahmKench, TFT11_Galio, TFT11_Kayle, TFT11_Ornn, TFT11_Annie, TFT11_Lillia, TFT11_Irelia, TFT11_Nautilus"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,l_b6bGHYkGLXHwQQYSszlGBZukqcW6erb30HmBeESYeYcIU6BtwmhbOm8ps7SPhbEd4AfXB8IP_-Cw,1,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"TFT11_Lissandra, TFT11_Neeko, TFT11_Illaoi, TFT11_Ashe, TFT11_Lux, TFT11_Amumu"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,RdJMrsp8Go4SthvIet_703KmDwaCRI01t4Qn6EeQOejGdfLUMekM1lCuZD5jUJGfBmXY9ttTLSOuzg,4,32,8,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Zyra, TFT11_Morgana, TFT11_Zoe, TFT11_Illaoi, TFT11_Garen"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,XouI70pV3bOfS6ckYRdzxbCzPkDXjCd4ILmRFc44hKivuerrCL0M1DAqzGFiSEsfSbBqb1kxz9BoDQ,8,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"TFT11_Illaoi, TFT11_Lux, TFT11_Amumu"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,xzqQf20APP9jrRP2C8dNn91x_sU4suT7tXGVcaqQNjNuHqO-9pZmanemoi0XyUFxbgKetsMxcGPgzg,7,21,7,1,2,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Aatrox, TFT11_Zoe, TFT11_FortuneYord, TFT11_Teemo"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dmMPPn5VRimw0dLGh2_885MjOe0nWfygW_nFei_g4wrpv9mBC0wPMyM-0JIvUwAT-B19Be_Xex9bFA,3,35,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,ClaFhk4HZZQNwpJ8D9UmWcWmcKH0l75ZjhJGtP3pZrZKLXQxHLJZb559mKqmhVEOtCTKCuoRn4_Tmw,2,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,3,2,0,0,3,3,0,0,0,0,0,"TFT11_Kindred, TFT11_Yasuo, TFT11_Ashe, TFT11_Sett, TFT11_Ahri, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005576731,1711619378051,2305.0146484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,vONPZNRf3tyDkd_mWk-0nDUPAgDJb6gt6qI_9qKfiXIL7U1WnibUtiWE1Mx5uIM3OZYog3SoT8fPsw,6,29,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Annie, TFT11_Sett"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,AD8iSYo7CY5KBdJMjsJAMH9RHXtVL__lK5OXNsHzbhjhb-_j2PF8Q_Azy1j-Fu3nq6-1ilbrR5dp4A,4,33,9,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Janna, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,pxW91Tf6sM6c0K6pokqlNvQxd7hXPK6b2JWFxk_g59RCLMU_SpPKtxjFrBwf6skllUKdOqdi-qWCww,6,29,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Rakan, TFT11_WuKong, TFT11_Morgana"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,jUKuHWb10mbdFH5nW96RoQ5t6ZwCCnhch9IfdHzCNgVlypfFvAxnbalw7rFbZnsG11CvTuKXX23v4A,1,38,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_LeeSin"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,VC8vzYnQ1pSLKjjXP05JiPLOiCxPDq31HeJ2ZgBchWad2r1r3Cw_q3Gb474xeFOSBvm7ISNcL4FU1Q,5,32,8,0,0,3,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Senna, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi, TFT11_Volibear"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,TOwOgj9-xc6aIVH22sr6HrNq0cfAIPHaLGIOUUHZDoAiTb1X2QwJWbfB1xW6sSMhXBBPAXvFcCyy7g,3,34,9,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Janna, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,rN0Y-UEQBGred2Z9NJRa2BhH34L6alF1xLCYpWMvocAKBTWaKvN1Wd3m5tQ73F1W9vE7dx0nTZ69LA,8,25,7,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Hwei, TFT11_Neeko, TFT11_Bard, TFT11_Nautilus"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,gJgJktfXcfHqM7ZpRw-aSCqUgTcJil7FH4KERWNJdac0T4zVFmNbeNF5GQbUjbYngOh-_PO7yjvA3A,2,38,9,0,0,0,0,0,0,0,2,0,3,2,0,0,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Caitlyn, TFT11_RekSai, TFT11_Kindred, TFT11_Senna, TFT11_Gnar, TFT11_Ornn, TFT11_Azir, TFT11_Sett"
KR_7005552461,1711617759620,2315.224609375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dmMPPn5VRimw0dLGh2_885MjOe0nWfygW_nFei_g4wrpv9mBC0wPMyM-0JIvUwAT-B19Be_Xex9bFA,7,25,7,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Soraka, TFT11_Neeko, TFT11_Bard, TFT11_Zoe"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,XouI70pV3bOfS6ckYRdzxbCzPkDXjCd4ILmRFc44hKivuerrCL0M1DAqzGFiSEsfSbBqb1kxz9BoDQ,8,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,"TFT11_Neeko, TFT11_Zoe, TFT11_Illaoi, TFT11_Ahri, TFT11_Lux, TFT11_Amumu, TFT11_Syndra"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,FRoBlq6JXtnC7wfTRBvWa16aFodEUJ1Q1GqtA4qUQVPHDbOGIJd6QsRf41mLImYlXm3pqEf_oxWF2g,7,27,8,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"TFT11_TahmKench, TFT11_Caitlyn, TFT11_Lillia, TFT11_Neeko, TFT11_KogMaw, TFT11_Nautilus, TFT11_ChoGath, TFT11_Malphite"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dmMPPn5VRimw0dLGh2_885MjOe0nWfygW_nFei_g4wrpv9mBC0wPMyM-0JIvUwAT-B19Be_Xex9bFA,5,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,3,0,0,0,2,2,0,0,0,0,0,"TFT11_Ornn, TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Sett, TFT11_Amumu, TFT11_Aphelios, TFT11_Thresh"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,kD66FeeVy44ZRgIqldc3XfbFvxu9EK-yAoV1dI3N6tYZN91yS2jWGd9t1WO-5iAg7xDUqhv-myUY_w,4,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,2,0,3,3,3,0,0,0,0,0,"TFT11_Kindred, TFT11_Yasuo, TFT11_Sett, TFT11_Ahri, TFT11_Syndra, TFT11_Darius, TFT11_Aphelios, TFT11_Thresh"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,fiGnoQ6Wy1ojw0xa1SbxO0iK2jrOH7KFazM-jkD82GYoKb2sBt_xpy4Ohg94ITtjpjVN319qDFxquA,1,34,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Rakan, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,eZwrEgwz3zb6MYXdPiTX3r1cO95rY9hEoYo3awyiWqWWNH67_2n8a9T1nYEFjA87XvLYXKB_nnhIOw,2,34,9,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Rakan, TFT11_Zyra, TFT11_Morgana, TFT11_Zoe, TFT11_Irelia, TFT11_Illaoi, TFT11_Garen"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,LTmaSen-yhxKPL6YXrWl_Z_2eH9J4vCnHxAWIadYZzcndRck0SgUoBSQKyeRpd8W5k6Qj95YZPtoSg,3,34,9,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Janna, TFT11_Soraka, TFT11_Annie, TFT11_Neeko, TFT11_Bard, TFT11_Zoe"
KR_7005512564,1711615397392,2026.59326171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,g-IO7CgySdVVMEpbQOpSXdgki1X8m8SK5FoOeS58S8-E_zT4GGZf9pTZMwQnPyBE6QoC83A_gCIzeg,6,28,8,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Caitlyn, TFT11_RekSai, TFT11_Jax, TFT11_Aatrox, TFT11_Kindred, TFT11_Senna, TFT11_Gnar, TFT11_Ornn"
KR_7005402750,1711608972526,2009.4813232421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,3l_l1EX7aQqxnCFeIcc70bG0FHiDts-N384I6Pd4ofVO3S2ArqTsSyXSaaCpkFaZX4ziaBLwFpJLaQ,7,28,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Galio, TFT11_Sylas, TFT11_Ornn, TFT11_Janna, TFT11_Annie, TFT11_Lillia, TFT11_Neeko, TFT11_Nautilus"
KR_7005402750,1711608972526,2009.4813232421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dmMPPn5VRimw0dLGh2_885MjOe0nWfygW_nFei_g4wrpv9mBC0wPMyM-0JIvUwAT-B19Be_Xex9bFA,1,35,9,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Ornn, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi, TFT11_Sett"
KR_7005402750,1711608972526,2009.4813232421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,jt-ZHW9kqO1i2MrEvfBFU1pCnMJxlYBdHfuCvri-zP0QjkQpfvu8086NSx359ZmCJPB6Ok087N95Ng,2,35,9,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Soraka, TFT11_Rakan, TFT11_WuKong, TFT11_Zyra, TFT11_Neeko, TFT11_Bard"
KR_7005402750,1711608972526,2009.4813232421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,R3EqDtnEu_QlcHXQf2xk5QjZrKqPG26ORro4nwrp-aUl51Tezv4eLrMnEGyCPInBKxLhtMYFXuvAhQ,3,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,3,2,0,0,3,3,0,0,0,0,0,"TFT11_Illaoi, TFT11_Yasuo, TFT11_Ashe, TFT11_Ahri, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
